"annotation_id","annotator","answer","created_at","id","instruction_and_answer","label","label_mapping","lead_time","logits","logits_mapped","question","question_and_answer","question_number","sentiment","task","updated_at"
1865,"1","B.","2024-05-22T18:06:55.967813Z",2441,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B.","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.418,"{""A"":2.9355711936950684,""B"":6.306585311889648,""C"":3.543802499771118}","{""neutral"":2.9355711936950684,""entailment"":6.306585311889648,""contradiction"":3.543802499771118}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Christopher has 2 dollars. He received 7 more dollars."". Hypothesis: ""Christopher now has 9 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Christopher has 2 dollars. He received 7 more dollars."". Hypothesis: ""Christopher now has 9 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

B.",41,"B","numerical-1","2024-05-22T18:06:55.967845Z"
1866,"1","B.","2024-05-22T18:06:57.249130Z",2442,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B.","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.087,"{""A"":2.496258020401001,""B"":6.567807674407959,""C"":2.8180787563323975}","{""neutral"":2.496258020401001,""entailment"":6.567807674407959,""contradiction"":2.8180787563323975}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Judith has 5 dollars. She received 8 more dollars."". Hypothesis: ""Judith now has 13 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Judith has 5 dollars. She received 8 more dollars."". Hypothesis: ""Judith now has 13 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

B.",42,"B","numerical-1","2024-05-22T18:06:57.249166Z"
1867,"1","B.","2024-05-22T18:06:58.783240Z",2443,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B.","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.334,"{""A"":2.613914728164673,""B"":6.488542079925537,""C"":3.022711753845215}","{""neutral"":2.613914728164673,""entailment"":6.488542079925537,""contradiction"":3.022711753845215}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Julie has 2 dollars. She received 4 more dollars."". Hypothesis: ""Julie now has 6 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Julie has 2 dollars. She received 4 more dollars."". Hypothesis: ""Julie now has 6 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

B.",43,"B","numerical-1","2024-05-22T18:06:58.783260Z"
1868,"1","C.","2024-05-22T18:07:00.388481Z",2444,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C.","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.405,"{""A"":2.0240509510040283,""B"":4.19642972946167,""C"":7.363646984100342}","{""neutral"":2.0240509510040283,""contradiction"":4.19642972946167,""entailment"":7.363646984100342}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Hugh has 6 dollars. He received 10 more dollars."". Hypothesis: ""Hugh now has 16 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Hugh has 6 dollars. He received 10 more dollars."". Hypothesis: ""Hugh now has 16 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

C.",44,"C","numerical-1","2024-05-22T18:07:00.388502Z"
1869,"1","A.","2024-05-22T18:07:02.551098Z",2445,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.94,"{""A"":3.919203042984009,""B"":3.1014187335968018,""C"":2.602599859237671}","{""entailment"":3.919203042984009,""contradiction"":3.1014187335968018,""neutral"":2.602599859237671}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Kathy has 6 dollars. She received 5 more dollars."". Hypothesis: ""Kathy now has 11 dollars."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Kathy has 6 dollars. She received 5 more dollars."". Hypothesis: ""Kathy now has 11 dollars."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",45,"A","numerical-1","2024-05-22T18:07:02.551121Z"
1870,"1","C. entailment","2024-05-22T18:07:04.132754Z",2446,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

C. entailment","entailment","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.383,"{""A"":2.23418927192688,""B"":3.1030526161193848,""C"":7.435264587402344}","{""contradiction"":2.23418927192688,""neutral"":3.1030526161193848,""entailment"":7.435264587402344}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Melissa has 7 dollars. She received 2 more dollars."". Hypothesis: ""Melissa now has 9 dollars."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Melissa has 7 dollars. She received 2 more dollars."". Hypothesis: ""Melissa now has 9 dollars."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

C. entailment",46,"C","numerical-1","2024-05-22T18:07:04.132780Z"
1871,"1","B.","2024-05-22T18:07:05.627603Z",2447,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B.","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.293,"{""A"":2.819133758544922,""B"":6.837845325469971,""C"":2.7867090702056885}","{""neutral"":2.819133758544922,""entailment"":6.837845325469971,""contradiction"":2.7867090702056885}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Amy has 8 dollars. She received 3 more dollars."". Hypothesis: ""Amy now has 11 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Amy has 8 dollars. She received 3 more dollars."". Hypothesis: ""Amy now has 11 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

B.",47,"B","numerical-1","2024-05-22T18:07:05.627630Z"
1872,"1","B.","2024-05-22T18:07:07.133106Z",2448,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B.","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.281,"{""A"":2.5925352573394775,""B"":6.294763565063477,""C"":3.2805800437927246}","{""neutral"":2.5925352573394775,""entailment"":6.294763565063477,""contradiction"":3.2805800437927246}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Roger has 2 dollars. He received 6 more dollars."". Hypothesis: ""Roger now has 8 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Roger has 2 dollars. He received 6 more dollars."". Hypothesis: ""Roger now has 8 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

B.",48,"B","numerical-1","2024-05-22T18:07:07.133135Z"
1873,"1","A.","2024-05-22T18:07:08.800419Z",2449,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.459,"{""A"":3.9189374446868896,""B"":3.1026551723480225,""C"":2.5078024864196777}","{""entailment"":3.9189374446868896,""contradiction"":3.1026551723480225,""neutral"":2.5078024864196777}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Keith has 6 dollars. He received 8 more dollars."". Hypothesis: ""Keith now has 14 dollars."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Keith has 6 dollars. He received 8 more dollars."". Hypothesis: ""Keith now has 14 dollars."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",49,"A","numerical-1","2024-05-22T18:07:08.800464Z"
1874,"1","B.","2024-05-22T18:07:10.951844Z",2450,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B.","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.95,"{""A"":2.576508045196533,""B"":6.676767349243164,""C"":2.8450734615325928}","{""neutral"":2.576508045196533,""entailment"":6.676767349243164,""contradiction"":2.8450734615325928}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Christopher has 9 dollars. He received 10 more dollars."". Hypothesis: ""Christopher now has 19 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Christopher has 9 dollars. He received 10 more dollars."". Hypothesis: ""Christopher now has 19 dollars."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

B.",50,"B","numerical-1","2024-05-22T18:07:10.951868Z"
1875,"1","A.","2024-05-22T18:07:12.579400Z",2451,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

A.","contradiction","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.432,"{""A"":4.153784275054932,""B"":2.863175868988037,""C"":4.135216236114502}","{""contradiction"":4.153784275054932,""neutral"":2.863175868988037,""entailment"":4.135216236114502}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Eric is the only child of Jack."". Hypothesis: ""Jack has exactly 0 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Eric is the only child of Jack."". Hypothesis: ""Jack has exactly 0 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

A.",1,"A","numerical-14","2024-05-22T18:07:12.579422Z"
1876,"1","B.","2024-05-22T18:07:13.959699Z",2452,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

B.","contradiction","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.178,"{""A"":0.5551408529281616,""B"":6.907756805419922,""C"":4.828096866607666}","{""neutral"":0.5551408529281616,""contradiction"":6.907756805419922,""entailment"":4.828096866607666}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Wendy is the only child of Jason."". Hypothesis: ""Jason has exactly 0 child."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Wendy is the only child of Jason."". Hypothesis: ""Jason has exactly 0 child."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

B.",2,"B","numerical-14","2024-05-22T18:07:13.959725Z"
